src,dst,weight,highway
118401101,118401111,196.143,residential
118401101,118506369,265.764,residential
118401111,118401164,250.762,residential
118401164,118401206,1337.985,residential
118401164,118506369,47.818,residential
118402862,118909679,412.8370000000001,residential
118402862,118607882,204.449,tertiary
118402862,118600082,200.378,tertiary
118402870,118402894,129.649,residential
118402894,118437874,131.849,tertiary
118404018,118603394,7.535,tertiary
118404018,118566766,104.572,tertiary
118404160,118415250,270.844,motorway
118404180,118404208,101.349,residential
118404185,118404208,134.507,residential
118404208,4796048813,326.62100000000004,residential
118404375,118404381,54.155,residential
118404381,118404386,48.484,residential
118404381,118744554,11.212,residential
118404381,118519777,41.953,residential
118404392,118404454,392.7579999999999,motorway_link
118404392,10038919997,134.029,primary
118404392,10038994198,402.622,primary
118404454,118515815,454.449,motorway_link
118404454,118515872,287.842,motorway_link
118404746,118600072,44.316,secondary
118404760,7770237789,104.069,residential
118405114,118405126,64.887,residential
118405114,118527827,40.88,residential
118405114,118527815,178.022,residential
118405126,118405129,75.818,residential
118405126,118405134,144.967,residential
118405311,118441033,58.19799999999999,motorway_link
118405311,118576150,294.8399999999999,secondary
118405311,118501119,89.099,secondary
118405311,118470340,53.965,secondary
118405311,118405328,70.419,motorway_link
118405328,118470340,33.343,motorway_link
118405328,118405354,342.57800000000003,motorway_link
118405354,118441015,753.463,motorway
118405354,118418247,2895.8890000000006,motorway
118405572,118405591,70.676,residential
118405572,118525433,124.896,tertiary
118405572,6078681196,44.94,tertiary
118405572,6078681201,66.4,tertiary
118405612,118600203,220.557,tertiary
118405612,118405643,62.0,tertiary
118405616,118405643,120.71999999999998,residential
118405643,118636692,204.898,tertiary
118405673,118405686,128.959,residential
118405673,118525433,67.977,tertiary
118405692,118600251,343.535,residential
118408277,118408355,32.994,motorway_link
118408277,118408290,45.929,motorway_link
118408277,1635950831,229.228,motorway_link
118408290,118408355,38.609,tertiary
118408290,118710445,19.243,tertiary
118408355,118559306,90.481,tertiary
118408385,118604753,71.831,tertiary
118408385,118408404,415.73,motorway_link
118408385,118923738,149.21800000000002,unclassified
118408404,118711399,1010.4149999999998,motorway
118408404,1635950792,484.0129999999999,motorway
118408442,118408446,56.462,residential
118408442,118483739,125.169,residential
118408446,118408448,18.368,residential
118408448,118958903,229.941,secondary
118408448,118483739,64.219,secondary
118408472,118483739,40.343,secondary
118408472,118750700,139.019,secondary
118408658,118750700,16.01,secondary
118408658,118408698,181.566,residential
118408658,118566863,120.467,secondary
118408705,118900399,82.408,secondary
118408705,118740240,191.28200000000004,residential
118408705,118566863,112.736,secondary
118408717,684171125,56.014,tertiary_link
118408717,118856705,31.062,secondary
118408717,2465570875,215.784,secondary
118408743,118584306,41.132,residential
118408743,118408798,311.168,residential
118408798,118584312,37.795,residential
118408807,118408822,57.477,tertiary
