id,lon,lat,highway
46350,-115.2800032,36.1978218,"[0, 3, 0]"
46351,-115.2797545,36.1981623,"[2, 1, 0]"
46352,-115.2794264,36.1975359,"[0, 3, 0]"
46353,-115.2303434,36.2114951,"[1, 0, 0]"
46354,-115.2293596,36.2123428,"[3, 0, 0]"
46355,-115.2287751,36.2123328,"[1, 0, 0]"
46356,-115.2299697,36.2124203,"[1, 0, 0]"
46357,-115.2293705,36.2124084,"[3, 0, 0]"
46358,-115.2577798,36.2045824,"[0, 2, 2]"
46359,-115.2583147,36.2047748,"[0, 3, 0]"
46360,-115.2581908,36.2045805,"[0, 1, 2]"
46361,-115.2581945,36.2036977,"[0, 1, 0]"
46362,-115.2577728,36.2043731,"[0, 3, 0]"
46363,-115.2581931,36.204026,"[0, 3, 0]"
46364,-115.2581915,36.2043742,"[0, 3, 0]"
46365,-115.2581951,36.2047656,"[0, 3, 0]"
46366,-115.2588814,36.2049438,"[0, 1, 0]"
46367,-115.2587755,36.2047035,"[0, 3, 0]"
46368,-115.2588105,36.2044691,"[0, 1, 0]"
46369,-115.2575578,36.2052333,"[0, 1, 2]"
46370,-115.2572786,36.2052504,"[0, 3, 0]"
46371,-115.306182,36.2621144,"[2, 1, 0]"
46372,-115.306476,36.2623381,"[0, 1, 0]"
46373,-115.2560791,36.204794,"[0, 3, 0]"
46374,-115.2575062,36.2043199,"[0, 1, 2]"
46375,-115.2572294,36.2043133,"[0, 3, 0]"
46376,-115.2566392,36.2034768,"[2, 1, 0]"
46377,-115.2566447,36.2037896,"[0, 3, 0]"
46378,-115.2559848,36.205298,"[0, 3, 0]"
46379,-115.2562192,36.2043058,"[0, 3, 0]"
46380,-115.2560895,36.2058665,"[0, 3, 0]"
46381,-115.256187,36.2053024,"[0, 3, 0]"
46382,-115.2059617,36.1918119,"[2, 1, 0]"
46383,-115.2055914,36.1916509,"[0, 1, 0]"
46384,-115.2059736,36.1914475,"[2, 1, 0]"
46385,-115.2048588,36.1914652,"[0, 3, 0]"
46386,-115.2018124,36.1913807,"[0, 1, 0]"
46387,-115.2023116,36.1917989,"[0, 3, 0]"
46388,-115.2022912,36.1913666,"[0, 1, 0]"
46389,-115.2234118,36.1619397,"[0, 1, 0]"
46390,-115.2255438,36.1596077,"[2, 1, 0]"
46391,-115.2252857,36.1598502,"[0, 3, 0]"
46392,-115.2258607,36.1589212,"[0, 3, 0]"
46393,-115.2255967,36.1589395,"[0, 3, 0]"
46394,-115.1496626,36.1656501,"[2, 1, 0]"
46395,-115.1503675,36.164459,"[2, 1, 0]"
