id,lon,lat,highway
453,-1.1679549,52.9273508,"[3, 0, 0]"
454,-1.1684939,52.9280543,"[3, 0, 0]"
455,-1.1682874,52.9281251,"[2, 0, 0]"
456,-1.1700504,52.9302048,"[2, 0, 0]"
457,-1.1698988,52.9302257,"[2, 0, 0]"
458,-1.1623058,52.9307468,"[3, 0, 0]"
459,-1.1610882,52.9320137,"[3, 0, 0]"
460,-1.1610914,52.9323973,"[2, 0, 0]"
461,-1.1611227,52.9334107,"[3, 0, 0]"
462,-1.1605825,52.9353366,"[2, 0, 0]"
463,-1.1594539,52.9369456,"[4, 0, 0]"
464,-1.1602074,52.9381378,"[2, 0, 1]"
465,-1.1600105,52.94267,"[2, 0, 0]"
466,-1.1640185,52.9310522,"[3, 0, 0]"
467,-1.1643612,52.9309768,"[3, 0, 0]"
468,-1.1644649,52.9310899,"[2, 0, 1]"
469,-1.1643682,52.9312045,"[3, 0, 0]"
470,-1.1641389,52.9309679,"[3, 0, 0]"
471,-1.1633401,52.930426,"[4, 0, 0]"
472,-1.1632757,52.9303374,"[3, 1, 0]"
473,-1.1658192,52.9300339,"[3, 0, 0]"
474,-1.163607,52.9307645,"[3, 0, 0]"
475,-1.1657848,52.9298592,"[2, 1, 0]"
476,-1.1632552,52.9301572,"[0, 3, 0]"
477,-1.1639884,52.9298483,"[0, 3, 0]"
478,-1.1649816,52.9295948,"[0, 3, 0]"
479,-1.165122,52.9295164,"[0, 3, 0]"
480,-1.1526647,52.94599,"[2, 0, 0]"
481,-1.1519856,52.9471476,"[2, 0, 0]"
482,-1.1515314,52.9479608,"[2, 0, 2]"
483,-1.1773822,52.9354219,"[3, 0, 0]"
484,-1.1697568,52.9190565,"[2, 0, 0]"
485,-1.1626507,52.9200103,"[3, 0, 0]"
486,-1.1638224,52.9221573,"[2, 0, 0]"
487,-1.163869,52.9224478,"[3, 0, 0]"
488,-1.1643899,52.9235551,"[2, 0, 0]"
489,-1.166791,52.9259366,"[2, 0, 0]"
490,-1.1666573,52.9261102,"[2, 0, 0]"
491,-1.1665306,52.9261485,"[2, 0, 0]"
492,-1.1817415,52.9407173,"[3, 0, 0]"
493,-1.216423,52.9384863,"[2, 1, 0]"
494,-1.2167,52.9387394,"[3, 0, 0]"
495,-1.180116,52.9429663,"[3, 0, 0]"
496,-1.1781833,52.9439342,"[4, 0, 0]"
497,-1.1486578,52.9515496,"[0, 4, 0]"
498,-1.1530761,52.9505244,"[0, 3, 1]"
499,-1.1525069,52.9499642,"[0, 0, 4]"
500,-1.218342,52.9518862,"[2, 0, 1]"
501,-1.2115527,52.9542587,"[3, 0, 0]"
502,-1.2203127,52.9528981,"[0, 0, 1]"
503,-1.2079312,52.9550121,"[3, 0, 1]"
504,-1.2089597,52.9568474,"[3, 0, 0]"
505,-1.2071613,52.9572402,"[3, 0, 0]"
506,-1.1941921,52.9449964,"[3, 0, 0]"
507,-1.2006257,52.9435864,"[1, 0, 0]"
508,-1.1910365,52.9446737,"[2, 0, 1]"
509,-1.2346751,52.9555056,"[3, 0, 0]"
510,-1.2389299,52.9552283,"[2, 0, 0]"
511,-1.1953958,52.9460419,"[2, 0, 0]"
512,-1.1953269,52.9464133,"[1, 0, 0]"
513,-1.1887977,52.9460599,"[1, 0, 0]"
514,-1.1906234,52.9456341,"[3, 0, 0]"
515,-1.1478699,52.9551765,"[2, 1, 0]"
516,-1.1557531,52.9583048,"[0, 1, 2]"
517,-1.1475044,52.9537269,"[0, 4, 0]"
518,-1.1504006,52.9550158,"[2, 0, 1]"
519,-1.1494073,52.9550862,"[3, 0, 0]"
