id,lon,lat,highway1,highway2,highway3,highway4,highway5
416,-92.366636,34.75312,0,5,0,0,0
417,-92.3667381,34.7527517,0,5,0,0,0
418,-92.269025,34.7253747,0,0,0,0,2
419,-92.269539,34.724548,0,0,0,0,6
420,-92.406601,34.7491197,0,2,1,0,0
421,-92.257213,34.720096,0,0,0,0,2
422,-92.4071723,34.7486811,0,0,5,0,0
423,-92.5119087,34.8100549,0,0,0,0,4
424,-92.511988,34.8102021,0,0,0,0,4
425,-92.432254,34.802579,4,0,0,0,2
426,-92.432247,34.803665,0,0,0,0,6
427,-92.432493,34.804116,0,0,0,0,6
428,-92.432448,34.804648,0,0,0,0,2
429,-92.392689,34.717767,0,0,0,0,6
430,-92.391808,34.716025,0,0,0,0,6
431,-92.391143,34.715818,0,0,0,0,6
432,-92.391115,34.71612,0,0,0,0,6
433,-92.3932095,34.7176552,0,4,0,0,2
434,-92.3010608,34.7252268,0,0,0,0,2
435,-92.34368,34.7100582,0,2,0,0,1
436,-92.203082,34.72099,0,0,4,0,2
437,-92.203094,34.720637,0,0,0,0,2
438,-92.251352,34.736875,0,0,0,0,2
439,-92.3525985,34.745229,3,0,0,0,0
440,-92.35632,34.743676,3,0,0,0,0
441,-92.356509,34.743157,1,2,0,0,0
442,-92.266102,34.726111,2,1,0,0,0
443,-92.264886,34.727578,3,0,0,0,0
444,-92.267866,34.723186,3,0,1,0,0
445,-92.269022,34.720881,3,0,0,0,0
446,-92.388162,34.672779,0,0,0,0,2
447,-92.337916,34.732776,0,0,0,0,2
448,-92.3164497,34.7497972,0,0,2,0,1
449,-92.386096,34.663567,0,4,0,0,0
450,-92.359056,34.746154,1,6,0,0,0
451,-92.314735,34.751275,0,4,0,0,2
452,-92.2808121,34.7116908,0,4,0,0,2
453,-92.280071,34.712522,0,0,0,0,2
454,-92.282496,34.741954,0,3,0,0,0
455,-92.341673,34.746175,3,0,0,0,0
456,-92.3348211,34.746025,1,0,4,0,0
457,-92.4429531,34.6416482,0,3,0,0,0
458,-92.306103,34.74446,1,0,1,0,1
459,-92.305932,34.743045,3,0,0,0,0
460,-92.3056285,34.7427709,2,0,4,0,0
461,-92.381599,34.635419,0,0,4,0,2
462,-92.378148,34.63642,0,0,0,0,2
463,-92.391307,34.739494,3,0,0,0,0
464,-92.393995,34.737089,3,0,0,0,0
465,-92.3945111,34.7374339,1,4,0,0,0
466,-92.394528,34.7369711,2,4,0,0,0
467,-92.394835,34.736921,3,0,0,0,0
468,-92.398238,34.7344,3,0,0,0,0
469,-92.3945178,34.7373173,0,4,0,0,0
470,-92.356275,34.645341,0,0,0,0,6
471,-92.356316,34.644578,0,0,0,0,2
472,-92.390611,34.735139,0,0,0,0,2
473,-92.390568,34.734337,0,0,0,0,6
474,-92.391471,34.73542,0,0,0,0,2
475,-92.3914571,34.7342421,0,0,0,0,6
476,-92.390012,34.731513,0,0,0,0,6
477,-92.391032,34.731217,0,0,0,0,2
478,-92.357932,34.7881727,0,0,0,0,6
479,-92.352509,34.788067,0,0,0,0,4
480,-92.352255,34.788013,0,0,0,0,3
